OID_;admin4Name_en;admin4Name_ua;admin4Pcode;admin4RefName;admin3Name_en;admin3Name_ua;admin2Name_en;admin2Name_ua;admin2Name_ru;admin2Pcode;admin1Name_en;admin1Name_ua;admin0Name_en;admin0Name_ua;date;validOn;admin4ClassType;admin4pcode2016;POINT_X;POINT_Y;FID;osm_id;fclass;population
86;Klenovyi;Кленовий;UA4412346000;Klenovyi;Klenivska;Кленівська;Rovenkivska;Ровеньківська;Ровеньковский;UA44123;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412346000;39,459247499999996;48,120228769999997;24004;337659183;village;2142
87;Berezivka;Березівка;UA6325155800;Berezivka;Berezivska;Березівська;Kharkivskyi;Харківський;Харьковский;UA63251;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325155800;36,067190400000001;49,903468740000001;810;256615511;village;25
88;Khrustalne;Хрустальне;UA4411647300;Khrustalne;Khrustalnivska;Хрустальнівська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411647300;38,859405379999998;48,150239849999998;23822;337658100;village;1469
89;Sofiivskyi;Софіївський;UA4411646700;Sofiivskyi;Sofiivska;Софіївська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411646700;38,884113079999999;48,202471330000002;23451;337655753;village;4050
90;Budy;Буди;UA6325156100;Budy;Budianska;Будянська;Kharkivskyi;Харківський;Харьковский;UA63251;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325156100;36,020273150000001;49,892548750000003;3495;337509106;village;246
91;Krasnopavlivka;Краснопавлівка;UA6323955400;Krasnopavlivka;Krasnopavlivska;Краснопавлівська;Lozivskyi;Лозівський;Лозовский;UA63239;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6323955400;36,317373040000000;49,139630400000001;17693;337570085;village;7828
92;Heorhiivka;Георгіївка;UA4422256100;Heorhiivka;Heorhiivska;Георгіївська;Lutuhynskyi;Лутугинский;Лутугинский;UA44222;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4422256100;39,273038759999999;48,432964259999999;604;256614837;village;211
93;Irdyn;Ірдинь;UA7124955300;Irdyn;Bilozirska;Білозірська;Cherkaskyi;Черкаський;Черкасский;UA71249;Cherkaska;Черкаська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);7124955300;31,677631519999998;49,369150560000001;16125;337561699;village;1034
94;Horodyshche;Городище;UA4423655800;Horodyshche;Horodyshchenska;Городищенська;Perevalskyi;Перевальський;Перевальский;UA44236;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423655800;38,633078529999999;48,321653490000003;1737;337502166;village;20
95;Babai;Бабаї;UA6325155300;Babai;Babaivska;Бабаївська;Kharkivskyi;Харківський;Харьковский;UA63251;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325155300;36,183182639999998;49,898310100000003;11651;337541416;village;7304
96;Pokotylivka;Покотилівка;UA6325158200;Pokotylivka;Pokotylivska;Покотилівська;Kharkivskyi;Харківський;Харьковский;UA63251;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325158200;36,175178699999996;49,914529649999999;11516;337540845;village;9536
97;Dubove;Дубове;UA4412746000;Dubove;Komsomolska;Комсомольська;Sverdlovska;Свердловська;Свердловский;UA44127;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4412746000;39,647059650000003;48,124119250000000;326;256614090;village;200
98;Kozacha Lopan;Козача Лопань;UA6322055600;Kozacha Lopan;Kozacho-Lopanska;Козачо-Лопанська;Derhachivskyi;Дергачівський;Дергачевский;UA63220;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6322055600;36,185816879999997;50,334751810000000;8554;337524378;village;5878
99;Vilcha;Вільча;UA6321655500;Vilcha;Vilchanska;Вільчанська;Vovchanskyi;Вовчанський;Волчанский;UA63216;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6321655500;36,945090370000003;50,242201760000000;3493;337509100;village;0
100;Korotych;Коротич;UA6325157000;Korotych;Korotychanska;Коротичанська;Kharkivskyi;Харківський;Харьковский;UA63251;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325157000;36,038914830000003;49,948354119999998;11128;337539078;village;5081
101;Nova Vodolaha;Нова Водолага;UA6324255100;Nova Vodolaha;Novovodolazka;Нововодолазька;Novovodolazkyi;Нововодолазький;Нововодолажский;UA63242;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6324255100;35,863710630000000;49,716635789999998;13198;337548059;village;13538
102;Kolomak;Коломак;UA6323255100;Kolomak;Kolomatska;Коломацька;Kolomatskyi;Коломацький;Коломакский;UA63232;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6323255100;35,308484129999997;49,840303110000001;12097;337543176;village;3844
103;Yesaulivka;Єсаулівка;UA4420355300;Yesaulivka;Yesaulivska;Єсаулівська;Antratsytivskyi;Антрацитівський;Антрацитовский;UA44203;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4420355300;39,022424409999999;48,049358689999998;30688;2422469577;village;1506
104;Kochetok;Кочеток;UA6325455600;Kochetok;Kochetotska;Кочетоцька;Chuhuivskyi;Чугуївський;Чугуевский;UA63254;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325455600;36,709955160000000;49,872895929999999;1705;317747079;village;3633
105;Kulynychi;Кулиничі;UA6325157300;Kulynychi;Kharkivska;Харківська;Kharkivska;Харківська;Харьковский;UA63101;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325157300;36,389550700000001;49,983826569999998;9583;337527545;village;148
106;Lozivskyi;Лозівський;UA4424555400;Lozivskyi;Lozivska;Лозівська;Slovianoserbskyi;Слов'яносербський;Славяносербский;UA44245;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4424555400;38,882120790000002;48,563792069999998;21524;337593579;village;5146
107;Sentianivka;Сентянівка;UA4424556200;Sentianivka;Frunzenska;Фрунзенська;Slovianoserbskyi;Слов'яносербський;Славяносербский;UA44245;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4424556200;38,746274880000001;48,668882670000002;20924;337590283;village;3321
108;Slobozhanske;Слобожанське;UA6321755600;Slobozhanske;Komsomolska;Комсомольська;Zmiivskyi;Зміївський;Змиевский;UA63217;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6321755600;36,525432709999997;49,589563540000000;9458;337527195;village;1173
109;Vasyshcheve;Васищеве;UA6325156400;Vasyshcheve;Vasyshchivska;Васищівська;Kharkivskyi;Харківський;Харьковский;UA63251;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6325156400;36,326865599999998;49,829368410000001;12171;337543424;village;6069
110;Birky;Бірки;UA6324255300;Birky;Birkivska;Бірківська;Novovodolazkyi;Нововодолазький;Нововодолажский;UA63242;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6324255300;36,052927250000003;49,686368880000003;2330;337504790;village;1599
111;Izvaryne;Ізварине;UA4411445600;Izvaryne;Izvarynska;Ізваринська;Krasnodonska;Краснодонська;Краснодонский;UA44114;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411445600;39,890062100000002;48,288109480000003;23118;337604156;village;1755
112;Malomykolaivka;Маломиколаївка;UA4420356200;Malomykolaivka;Malomykolaivska;Маломиколаївська;Antratsytivskyi;Антрацитівський;Антрацитовский;UA44203;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4420356200;39,018407410000002;48,307408770000002;22261;337598458;village;330
113;Maloriazantseve;Малорязанцеве;UA4423857200;Maloriazantseve;Maloriazantsivska;Малорязанцівська;Popasnianskyi;Попаснянський;Попаснянский;UA44238;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4423857200;38,373380750000003;48,888472430000000;19508;337581733;village;838
114;Paniutyne;Панютине;UA6311045400;Paniutyne;Paniutynska;Панютинська;Lozivska;Лозівська;Лозовский;UA63110;Kharkivska;Харківська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6311045400;36,278232639999999;48,938831620000002;19140;337579677;village;7332
115;Cheliuskinets;Челюскінець;UA4422257000;Cheliuskinets;Cheliuskinetska;Челюскінецька;Lutuhynskyi;Лутугинский;Лутугинский;UA44222;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4422257000;39,198428300000003;48,435458799999999;22313;337598764;village;1151
116;Shterivka;Штерівка;UA4411647600;Shterivka;Shterivska;Штерівська;Krasnolutska;Краснолуцька;Краснолучский;UA44116;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411647600;38,945787480000000;48,314462300000002;22937;337602911;village;1323
117;Shchotove;Щотове;UA4410346900;Shchotove;Shchotivska;Щотівська;Antratsytska;Антрацитська;Антрацитовский;UA44103;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4410346900;39,115955409999998;48,168452219999999;23691;337657400;village;3818
118;Kamiane;Кам'яне;UA4410346200;Kamiane;Kamianska;Кам'янська;Antratsytska;Антрацитська;Антрацитовский;UA44103;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4410346200;39,165761359999998;48,166743289999999;25082;337667451;village;1211
119;Sievernyi;Сєверний;UA4411446500;Sievernyi;Sieverna;Сєверна;Krasnodonska;Краснодонська;Краснодонский;UA44114;Luhanska;Луганська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4411446500;39,918226720000000;48,357155970000001;22712;337601283;village;1954
